campaign_id,campaign_name,channel,channel_category,target_audience,target_region,ad_spend_usd,impressions,clicks,click_through_rate_pct,leads_generated,cost_per_lead_usd,mql_qualified_leads,sql_sales_opportunities,pipeline_created_usd,conversions,revenue_generated_usd,return_on_ad_spend,customer_acquisition_cost_usd,roi_pct,start_date,end_date,campaign_status
CAMP-2025-00714,Automated Compliance & SOC2 - Q3 2025 [Phase 1],Programmatic Account-Based Display (ABM),ABM Display,Global AI/ML Research Scientists,North America,69200.0,380677,6738,1.77,346,200.0,245,65,1668477.29,11,431116.0,6.23,6290.91,523.0,2026-06-16,2026-07-25,Completed
CAMP-2025-00715,Edge AI for Smart Robotics - Q4 2025 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,Global AI/ML Research Scientists,Western Europe,40500.0,159962,8526,5.33,504,80.36,366,122,2515393.64,36,513540.0,12.68,1125.0,1168.0,2024-09-05,2024-10-14,Completed
CAMP-2025-00716,GenAI Enterprise Copilot Accelerator - Q1 2025 [Phase 3],Gartner & Forrester Summit Sponsorships,Events & Conferences,Fortune 500 CTOs & VP Infrastructure,Global Multi-Region,91300.0,223765,5348,2.39,252,362.3,156,40,2627852.39,12,566973.0,6.21,7608.33,521.0,2024-04-14,2024-07-09,Completed
CAMP-2025-00717,Zero-Trust Perimeter Defense - Q2 2025 [Phase 1],Executive Newsletter Sponsorships,Sponsored Content,Healthcare & Life Sciences Tech Leads,Western Europe,52500.0,113745,5801,5.1,507,103.55,304,79,3191183.82,30,869925.0,16.57,1750.0,1557.0,2024-06-01,2024-07-25,Completed
CAMP-2025-00718,Next-Gen Lakehouse Migration - Q3 2025 [Phase 2],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Cloud Native DevOps & SRE Architects,ANZ,48500.0,132512,5486,4.14,617,78.61,248,78,1853793.17,18,530105.0,10.93,2694.44,993.0,2025-06-29,2025-08-17,Completed
CAMP-2025-00719,Kubernetes Multi-Cloud Mesh - Q4 2025 [Phase 3],Technical SEO & Pillar Blog Content,Organic Content,Global AI/ML Research Scientists,Latin America,60800.0,281792,13047,4.63,1358,44.77,660,275,3700004.26,86,1131488.0,18.61,706.98,1761.0,2025-05-28,2025-08-12,Completed
CAMP-2025-00720,GenAI Enterprise Copilot Accelerator - Q1 2025 [Phase 1],LinkedIn B2B Sponsored Content & InMail,Paid Social,SMB Growth Tech Founders,Latin America,7000.0,40885,1247,3.05,45,155.56,27,8,197183.04,2,64890.0,9.27,3500.0,827.0,2024-02-09,2024-03-25,Completed
CAMP-2025-00721,Next-Gen Lakehouse Migration - Q2 2025 [Phase 2],Developer Hackathons & Open Source Grants,Community,Healthcare & Life Sciences Tech Leads,Middle East,17000.0,15231,1150,7.55,380,44.74,175,94,773546.26,37,190060.0,11.18,459.46,1018.0,2025-06-27,2025-07-16,Completed
CAMP-2025-00722,Edge AI for Smart Robotics - Q3 2025 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,Cloud Native DevOps & SRE Architects,Global Multi-Region,77300.0,124902,6420,5.14,1397,55.33,721,326,3183921.86,137,681013.0,8.81,564.23,781.0,2025-10-25,2025-11-25,Completed
CAMP-2025-00723,Edge AI for Smart Robotics - Q4 2025 [Phase 1],Regional Strategic Partner Co-Marketing,Partner Co-Op,Fortune 500 CTOs & VP Infrastructure,Global Multi-Region,25100.0,41720,2086,5.0,374,67.11,151,50,1690238.74,10,514048.0,20.48,2510.0,1948.0,2025-01-18,2025-04-01,Completed
CAMP-2025-00724,Cloud Cost Optimization 40% - Q1 2025 [Phase 2],Regional Strategic Partner Co-Marketing,Partner Co-Op,Healthcare & Life Sciences Tech Leads,ANZ,46100.0,404648,12099,2.99,704,65.48,336,167,1574122.52,62,510327.0,11.07,743.55,1007.0,2026-06-14,2026-08-03,Active
CAMP-2025-00725,Real-Time Telemetry at Scale - Q2 2025 [Phase 3],YouTube Deep-Dive Tech Architecture,Video Marketing,FinTech Chief Information Security Officers (CISO),North America,72800.0,189942,6648,3.5,694,104.9,489,174,2514686.36,47,534352.0,7.34,1548.94,634.0,2025-07-31,2025-09-17,Completed
CAMP-2025-00726,Edge AI for Smart Robotics - Q3 2025 [Phase 1],YouTube Deep-Dive Tech Architecture,Video Marketing,FinTech Chief Information Security Officers (CISO),Global Multi-Region,26300.0,90842,2371,2.61,271,97.05,131,61,1227938.6,14,265367.0,10.09,1878.57,909.0,2025-04-09,2025-06-16,Completed
CAMP-2025-00727,Zero-Trust Perimeter Defense - Q4 2025 [Phase 2],Regional Strategic Partner Co-Marketing,Partner Co-Op,Retail E-Commerce Engineering Directors,Latin America,8200.0,22627,801,3.54,171,47.95,118,57,410194.59,25,90118.0,10.99,328.0,999.0,2025-08-27,2025-09-17,Completed
CAMP-2025-00728,Zero-Trust Perimeter Defense - Q1 2025 [Phase 3],Developer Hackathons & Open Source Grants,Community,Fortune 500 CTOs & VP Infrastructure,Middle East,56600.0,61852,4274,6.91,1150,49.22,744,371,3622952.8,139,846170.0,14.95,407.19,1395.0,2026-06-07,2026-07-04,Completed
CAMP-2025-00729,Kubernetes Multi-Cloud Mesh - Q2 2025 [Phase 1],Programmatic Account-Based Display (ABM),ABM Display,FinTech Chief Information Security Officers (CISO),North America,39700.0,217500,3393,1.56,151,262.91,98,25,614888.38,6,150066.0,3.78,6616.67,278.0,2026-01-07,2026-03-06,Completed
CAMP-2025-00730,Quantum-Safe Cryptography Suite - Q3 2025 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,FinTech Chief Information Security Officers (CISO),Global Multi-Region,85800.0,164760,7579,4.6,795,107.92,326,95,3572855.78,41,957528.0,11.16,2092.68,1016.0,2025-09-20,2025-11-03,Completed
CAMP-2025-00731,Next-Gen Lakehouse Migration - Q4 2025 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,Healthcare & Life Sciences Tech Leads,Middle East,17400.0,337837,5000,1.48,77,225.97,33,17,505998.48,3,126846.0,7.29,5800.0,629.0,2024-01-17,2024-04-10,Completed
CAMP-2025-00732,Unified Customer 360 AI - Q1 2025 [Phase 1],LinkedIn B2B Sponsored Content & InMail,Paid Social,FinTech Chief Information Security Officers (CISO),Latin America,56700.0,190262,5803,3.05,334,169.76,184,85,1859499.76,25,586278.0,10.34,2268.0,934.0,2025-10-24,2025-11-27,Completed
CAMP-2025-00733,Developer Productivity Blitz - Q2 2025 [Phase 2],Gartner & Forrester Summit Sponsorships,Events & Conferences,Enterprise Data Engineering Leads,Middle East,54700.0,594793,14394,2.42,185,295.68,112,34,1889123.6,7,406421.0,7.43,7814.29,643.0,2025-07-04,2025-08-21,Completed
CAMP-2025-00734,High-Throughput Streaming Engine - Q3 2025 [Phase 3],LinkedIn B2B Sponsored Content & InMail,Paid Social,Enterprise Data Engineering Leads,Global Multi-Region,67600.0,311282,9712,3.12,405,166.91,267,123,2418075.57,35,585416.0,8.66,1931.43,766.0,2025-05-06,2025-07-22,Completed
CAMP-2025-00735,Cloud Cost Optimization 40% - Q4 2025 [Phase 1],Gartner & Forrester Summit Sponsorships,Events & Conferences,Cloud Native DevOps & SRE Architects,North America,74500.0,786374,13447,1.71,257,289.88,171,55,1469537.77,22,393360.0,5.28,3386.36,428.0,2026-01-04,2026-03-05,Completed
CAMP-2025-00736,Kubernetes Multi-Cloud Mesh - Q1 2025 [Phase 2],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Cloud Native DevOps & SRE Architects,ANZ,4100.0,10942,360,3.29,44,93.18,23,9,156548.9,1,43583.0,10.63,4100.0,963.0,2024-09-27,2024-11-19,Completed
CAMP-2025-00737,Developer Productivity Blitz - Q2 2025 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Retail E-Commerce Engineering Directors,North America,3000.0,29017,1181,4.07,32,93.75,14,5,117455.89,2,33030.0,11.01,1500.0,1001.0,2024-01-20,2024-02-27,Completed
CAMP-2025-00738,Zero-Trust Perimeter Defense - Q3 2025 [Phase 1],YouTube Deep-Dive Tech Architecture,Video Marketing,SMB Growth Tech Founders,ANZ,3300.0,7886,250,3.17,40,82.5,21,9,104383.22,2,28842.0,8.74,1650.0,774.0,2026-03-13,2026-04-15,Completed
CAMP-2025-00739,Kubernetes Multi-Cloud Mesh - Q4 2025 [Phase 2],Programmatic Account-Based Display (ABM),ABM Display,Healthcare & Life Sciences Tech Leads,Latin America,25000.0,143726,2314,1.61,98,255.1,49,24,363521.38,9,100500.0,4.02,2777.78,302.0,2024-11-25,2024-12-21,Completed
CAMP-2025-00740,Cloud Cost Optimization 40% - Q1 2025 [Phase 3],Google Search Ads - Enterprise Intent,Paid Search,Enterprise Data Engineering Leads,APAC (Japan/Taiwan/SG),40200.0,116372,4620,3.97,321,125.23,233,101,1507853.52,42,377076.0,9.38,957.14,838.0,2024-09-22,2024-10-10,Completed
CAMP-2025-00741,Developer Productivity Blitz - Q2 2025 [Phase 1],Developer Hackathons & Open Source Grants,Community,Enterprise Data Engineering Leads,ANZ,56900.0,79546,6308,7.93,1259,45.19,632,222,3010274.64,86,1134017.0,19.93,661.63,1893.0,2024-11-27,2024-12-13,Completed
CAMP-2025-00742,Automated Compliance & SOC2 - Q3 2025 [Phase 2],YouTube Deep-Dive Tech Architecture,Video Marketing,Enterprise Data Engineering Leads,ANZ,82800.0,353791,9517,2.69,1039,79.69,702,280,4010493.85,74,1069776.0,12.92,1118.92,1192.0,2025-02-18,2025-04-01,Completed
CAMP-2025-00743,Automated Compliance & SOC2 - Q4 2025 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Fortune 500 CTOs & VP Infrastructure,North America,50500.0,83383,3302,3.96,648,77.93,293,159,3380137.63,33,748915.0,14.83,1530.3,1383.0,2025-12-12,2026-02-06,Completed
CAMP-2025-00744,Edge AI for Smart Robotics - Q1 2025 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Global AI/ML Research Scientists,APAC (Japan/Taiwan/SG),3300.0,10038,262,2.61,50,66.0,23,8,104210.86,1,41316.0,12.52,3300.0,1152.0,2025-07-27,2025-10-22,Completed
CAMP-2025-00745,Kubernetes Multi-Cloud Mesh - Q2 2025 [Phase 2],Gartner & Forrester Summit Sponsorships,Events & Conferences,FinTech Chief Information Security Officers (CISO),Western Europe,42300.0,466737,11015,2.36,159,266.04,110,45,1077212.06,12,293985.0,6.95,3525.0,595.0,2026-02-16,2026-03-19,Completed
CAMP-2025-00746,Edge AI for Smart Robotics - Q3 2025 [Phase 3],LinkedIn B2B Sponsored Content & InMail,Paid Social,Retail E-Commerce Engineering Directors,Middle East,13000.0,44237,1044,2.36,89,146.07,64,32,675053.34,14,136630.0,10.51,928.57,951.0,2026-04-03,2026-05-20,Completed
CAMP-2025-00747,GenAI Enterprise Copilot Accelerator - Q4 2025 [Phase 1],Gartner & Forrester Summit Sponsorships,Events & Conferences,SMB Growth Tech Founders,Global Multi-Region,75800.0,610535,10257,1.68,186,407.53,138,42,2010328.43,9,707214.0,9.33,8422.22,833.0,2025-01-12,2025-02-09,Completed
CAMP-2025-00748,Edge AI for Smart Robotics - Q1 2025 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,FinTech Chief Information Security Officers (CISO),Western Europe,36700.0,119340,7960,6.67,580,63.28,401,112,777621.0,29,293967.0,8.01,1265.52,701.0,2024-05-08,2024-05-25,Completed
CAMP-2025-00749,Real-Time Telemetry at Scale - Q2 2025 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,FinTech Chief Information Security Officers (CISO),Latin America,73500.0,519057,7163,1.38,331,222.05,203,95,1348533.48,28,362355.0,4.93,2625.0,393.0,2026-05-09,2026-07-02,Completed
CAMP-2025-00750,Real-Time Telemetry at Scale - Q3 2025 [Phase 1],Virtual Tech Demos & Hands-on Webinars,Owned Events,Healthcare & Life Sciences Tech Leads,ANZ,13300.0,49316,2091,4.24,187,71.12,119,59,482605.05,16,99883.0,7.51,831.25,651.0,2025-01-24,2025-03-06,Completed
CAMP-2025-00751,Next-Gen Lakehouse Migration - Q4 2025 [Phase 2],Regional Strategic Partner Co-Marketing,Partner Co-Op,Retail E-Commerce Engineering Directors,Middle East,45500.0,177315,7926,4.47,838,54.3,602,241,1594499.68,76,441350.0,9.7,598.68,870.0,2026-05-07,2026-07-08,Completed
CAMP-2025-00752,Automated Compliance & SOC2 - Q1 2025 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,Cloud Native DevOps & SRE Architects,Western Europe,40500.0,196571,3440,1.75,165,245.45,67,36,747329.47,12,184680.0,4.56,3375.0,356.0,2026-06-14,2026-07-18,Completed
CAMP-2025-00753,Unified Customer 360 AI - Q2 2025 [Phase 1],Gartner & Forrester Summit Sponsorships,Events & Conferences,Healthcare & Life Sciences Tech Leads,APAC (Japan/Taiwan/SG),6400.0,62163,1063,1.71,22,290.91,12,3,217460.88,1,57472.0,8.98,6400.0,798.0,2024-12-18,2025-02-22,Completed
CAMP-2025-00754,Edge AI for Smart Robotics - Q3 2025 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,Retail E-Commerce Engineering Directors,Western Europe,54200.0,150313,8162,5.43,569,95.25,303,99,1296441.14,38,486174.0,8.97,1426.32,797.0,2024-07-13,2024-09-21,Completed
CAMP-2025-00755,Cloud Cost Optimization 40% - Q4 2025 [Phase 3],Regional Strategic Partner Co-Marketing,Partner Co-Op,FinTech Chief Information Security Officers (CISO),North America,64900.0,140105,5310,3.79,1048,61.93,515,279,3810794.77,108,933262.0,14.38,600.93,1338.0,2024-01-02,2024-03-09,Completed
CAMP-2025-00756,Quantum-Safe Cryptography Suite - Q1 2025 [Phase 1],Regional Strategic Partner Co-Marketing,Partner Co-Op,Healthcare & Life Sciences Tech Leads,North America,76200.0,221315,10092,4.56,1603,47.54,993,395,3413178.08,168,866394.0,11.37,453.57,1037.0,2026-03-19,2026-05-11,Completed
CAMP-2025-00757,Edge AI for Smart Robotics - Q2 2025 [Phase 2],Regional Strategic Partner Co-Marketing,Partner Co-Op,Retail E-Commerce Engineering Directors,Western Europe,68800.0,114094,3845,3.37,1216,56.58,908,471,4008460.96,86,1341600.0,19.5,800.0,1850.0,2024-08-06,2024-08-30,Completed
CAMP-2025-00758,Real-Time Telemetry at Scale - Q3 2025 [Phase 3],Executive Newsletter Sponsorships,Sponsored Content,Enterprise Data Engineering Leads,Latin America,13400.0,18091,910,5.03,157,85.35,106,53,488182.47,19,175272.0,13.08,705.26,1208.0,2026-03-11,2026-04-30,Completed
CAMP-2025-00759,Quantum-Safe Cryptography Suite - Q4 2025 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Enterprise Data Engineering Leads,APAC (Japan/Taiwan/SG),65900.0,93286,3946,4.23,906,72.74,587,177,2697467.61,63,1065603.0,16.17,1046.03,1517.0,2024-12-20,2025-02-28,Completed
CAMP-2025-00760,Zero-Trust Perimeter Defense - Q1 2025 [Phase 2],Technical SEO & Pillar Blog Content,Organic Content,Cloud Native DevOps & SRE Architects,Global Multi-Region,31400.0,28145,2170,7.71,1079,29.1,724,308,3953707.67,75,923160.0,29.4,418.67,2840.0,2024-08-15,2024-10-24,Completed
CAMP-2025-00761,Developer Productivity Blitz - Q2 2025 [Phase 3],Regional Strategic Partner Co-Marketing,Partner Co-Op,Enterprise Data Engineering Leads,Global Multi-Region,47700.0,107379,3565,3.32,758,62.93,476,229,2327058.47,53,812331.0,17.03,900.0,1603.0,2026-02-18,2026-03-29,Completed
CAMP-2025-00762,Zero-Trust Perimeter Defense - Q3 2025 [Phase 1],LinkedIn B2B Sponsored Content & InMail,Paid Social,Global AI/ML Research Scientists,Latin America,47200.0,91805,2644,2.88,224,210.71,121,51,1475658.5,10,505984.0,10.72,4720.0,972.0,2024-01-11,2024-03-27,Completed
CAMP-2025-00763,Kubernetes Multi-Cloud Mesh - Q4 2025 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,Healthcare & Life Sciences Tech Leads,North America,29400.0,35612,1802,5.06,394,74.62,174,66,1517627.64,24,424242.0,14.43,1225.0,1343.0,2024-05-15,2024-06-01,Completed
CAMP-2025-00764,Developer Productivity Blitz - Q1 2025 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Enterprise Data Engineering Leads,Latin America,69000.0,161863,5471,3.38,895,77.09,669,202,3274203.15,79,757620.0,10.98,873.42,998.0,2024-11-28,2025-02-01,Completed
CAMP-2025-00765,Automated Compliance & SOC2 - Q2 2025 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,Cloud Native DevOps & SRE Architects,North America,44000.0,103589,7272,7.02,1250,35.2,662,217,4175404.15,88,1176120.0,26.73,500.0,2573.0,2024-05-11,2024-07-09,Completed
CAMP-2025-00766,Zero-Trust Perimeter Defense - Q3 2025 [Phase 2],YouTube Deep-Dive Tech Architecture,Video Marketing,Enterprise Data Engineering Leads,Latin America,64800.0,111705,3798,3.4,558,116.13,323,173,1238810.87,57,445176.0,6.87,1136.84,587.0,2026-05-13,2026-06-20,Completed
CAMP-2025-00767,Unified Customer 360 AI - Q4 2025 [Phase 3],LinkedIn B2B Sponsored Content & InMail,Paid Social,Fortune 500 CTOs & VP Infrastructure,Middle East,26600.0,180099,3638,2.02,116,229.31,69,29,871885.68,9,315742.0,11.87,2955.56,1087.0,2024-02-06,2024-04-21,Completed
CAMP-2025-00768,Real-Time Telemetry at Scale - Q1 2025 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Fortune 500 CTOs & VP Infrastructure,Middle East,21200.0,48673,1504,3.09,239,88.7,131,50,797658.93,21,191224.0,9.02,1009.52,802.0,2025-07-01,2025-09-26,Completed
CAMP-2025-00769,Quantum-Safe Cryptography Suite - Q2 2025 [Phase 2],Developer Hackathons & Open Source Grants,Community,Fortune 500 CTOs & VP Infrastructure,North America,48500.0,55108,3312,6.01,1416,34.25,737,294,2870508.8,83,759510.0,15.66,584.34,1466.0,2025-06-30,2025-08-22,Completed
CAMP-2025-00770,Unified Customer 360 AI - Q3 2025 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Healthcare & Life Sciences Tech Leads,Latin America,52100.0,282424,12116,4.29,755,69.01,325,159,1869024.8,53,734610.0,14.1,983.02,1310.0,2024-09-05,2024-11-18,Completed
CAMP-2025-00771,Real-Time Telemetry at Scale - Q4 2025 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Retail E-Commerce Engineering Directors,APAC (Japan/Taiwan/SG),15200.0,23316,907,3.89,164,92.68,111,49,1129495.1,19,252320.0,16.6,800.0,1560.0,2025-10-14,2026-01-06,Completed
CAMP-2025-00772,Next-Gen Lakehouse Migration - Q1 2025 [Phase 2],Technical SEO & Pillar Blog Content,Organic Content,Healthcare & Life Sciences Tech Leads,Latin America,15400.0,18475,1297,7.02,506,30.43,234,117,713740.05,42,273812.0,17.78,366.67,1678.0,2024-04-05,2024-05-04,Completed
CAMP-2025-00773,Unified Customer 360 AI - Q2 2025 [Phase 3],Executive Newsletter Sponsorships,Sponsored Content,Retail E-Commerce Engineering Directors,APAC (Japan/Taiwan/SG),15400.0,23697,1064,4.49,153,100.65,80,27,881116.29,8,209902.0,13.63,1925.0,1263.0,2025-09-04,2025-10-25,Completed
CAMP-2025-00774,GenAI Enterprise Copilot Accelerator - Q3 2025 [Phase 1],Regional Strategic Partner Co-Marketing,Partner Co-Op,SMB Growth Tech Founders,Western Europe,6100.0,41027,1358,3.31,94,64.89,41,12,356837.9,3,105164.0,17.24,2033.33,1624.0,2026-03-30,2026-05-23,Completed
CAMP-2025-00775,Real-Time Telemetry at Scale - Q4 2025 [Phase 2],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Enterprise Data Engineering Leads,North America,72400.0,119276,4449,3.73,932,77.68,450,159,2997349.18,37,771060.0,10.65,1956.76,965.0,2026-03-27,2026-05-31,Completed
CAMP-2025-00776,Edge AI for Smart Robotics - Q1 2025 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,Global AI/ML Research Scientists,Global Multi-Region,71100.0,852500,10230,1.2,391,181.84,263,129,1366428.46,26,457884.0,6.44,2734.62,544.0,2024-07-28,2024-10-17,Completed
CAMP-2025-00777,Next-Gen Lakehouse Migration - Q2 2025 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,Enterprise Data Engineering Leads,North America,45000.0,47316,3350,7.08,1019,44.16,733,227,3319992.76,62,1272600.0,28.28,725.81,2728.0,2025-11-25,2026-01-19,Completed
CAMP-2025-00778,GenAI Enterprise Copilot Accelerator - Q3 2025 [Phase 2],Gartner & Forrester Summit Sponsorships,Events & Conferences,Healthcare & Life Sciences Tech Leads,Western Europe,86200.0,263484,5217,1.98,330,261.21,198,58,1942381.53,17,682704.0,7.92,5070.59,692.0,2025-08-11,2025-09-01,Completed
CAMP-2025-00779,Edge AI for Smart Robotics - Q4 2025 [Phase 3],YouTube Deep-Dive Tech Architecture,Video Marketing,Cloud Native DevOps & SRE Architects,APAC (Japan/Taiwan/SG),77100.0,362134,12892,3.56,953,80.9,427,192,2941943.95,46,740160.0,9.6,1676.09,860.0,2024-07-10,2024-08-09,Completed
CAMP-2025-00780,Zero-Trust Perimeter Defense - Q1 2025 [Phase 1],YouTube Deep-Dive Tech Architecture,Video Marketing,Fortune 500 CTOs & VP Infrastructure,ANZ,28100.0,56927,1816,3.19,345,81.45,223,83,1108463.01,17,314158.0,11.18,1652.94,1018.0,2026-04-14,2026-05-21,Completed
CAMP-2025-00781,Kubernetes Multi-Cloud Mesh - Q2 2025 [Phase 2],Regional Strategic Partner Co-Marketing,Partner Co-Op,SMB Growth Tech Founders,Latin America,30400.0,88682,3636,4.1,480,63.33,238,84,2326048.22,27,482752.0,15.88,1125.93,1488.0,2025-07-30,2025-10-08,Completed
CAMP-2025-00782,Next-Gen Lakehouse Migration - Q3 2025 [Phase 3],Google Search Ads - Enterprise Intent,Paid Search,Enterprise Data Engineering Leads,APAC (Japan/Taiwan/SG),56300.0,202847,6126,3.02,469,120.04,200,88,1749100.59,32,403108.0,7.16,1759.38,616.0,2025-03-25,2025-04-18,Completed
CAMP-2025-00783,Real-Time Telemetry at Scale - Q4 2025 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,Cloud Native DevOps & SRE Architects,Latin America,93600.0,232169,17018,7.33,2482,37.71,1352,681,6590464.65,272,1481688.0,15.83,344.12,1483.0,2025-10-18,2026-01-13,Completed
CAMP-2025-00784,GenAI Enterprise Copilot Accelerator - Q1 2025 [Phase 2],Technical SEO & Pillar Blog Content,Organic Content,Cloud Native DevOps & SRE Architects,APAC (Japan/Taiwan/SG),25000.0,53445,3164,5.92,613,40.78,330,144,1628099.61,64,442500.0,17.7,390.62,1670.0,2024-03-10,2024-04-21,Completed
CAMP-2025-00785,Unified Customer 360 AI - Q2 2025 [Phase 3],Gartner & Forrester Summit Sponsorships,Events & Conferences,Retail E-Commerce Engineering Directors,Western Europe,68300.0,467621,9633,2.06,233,293.13,134,38,1788882.08,10,422094.0,6.18,6830.0,518.0,2024-01-10,2024-04-06,Completed
