sku_id,product_name,category,warehouse_id,warehouse_location,region,country,current_stock,allocated_stock,available_stock,safety_stock,reorder_point_qty,max_capacity_units,unit_cost_usd,total_inventory_value_usd,supplier_id,supplier_name,supplier_country,supplier_reliability_score,lead_time_days,shipping_method,defect_rate_pct,inventory_turnover_ratio,stock_status,last_audit_date
SKU-HW-01818,Dense Wavelength Mux Transceiver v3.0,Optical Components,WH-US-02,Virginia Cloud Center,US-East,United States,153,130,23,935,1600,6272,774.77,118539.81,SUP-US-02,Broadcom Optical Networks,United States,97.8,30,Ground Fleet Line,0.97,9.0,Critical Shortage,2026-01-29
SKU-HW-01819,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,3728,965,2763,2537,4898,19543,279.44,1041752.32,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,36,Ground Fleet Line,2.95,14.0,Optimal,2026-03-25
SKU-HW-01820,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,112,38,74,52,85,267,9803.45,1097986.4,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,45,Air Priority Express,0.63,13.7,Optimal,2026-05-02
SKU-HW-01821,Next-Gen Firewall Threat Shield v2.0,Security Appliances,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,319,166,153,156,253,903,5545.85,1769126.15,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,34,Ground Fleet Line,0.82,6.0,Optimal,2026-04-26
SKU-HW-01822,100G Single-Mode Optical Transceiver v3.0,Optical Components,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,2852,1626,1226,1246,1935,6761,254.52,725891.04,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,15,Air Priority Express,0.79,4.0,Optimal,2026-03-09
SKU-HW-01823,Quantum Optical 800G Core Switch v4.0,Networking Hardware,WH-US-01,California Mega-Hub,US-West,United States,141,55,86,53,83,316,18357.5,2588407.5,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,8,Dedicated Rail Cargo,2.6,12.2,Optimal,2026-02-04
SKU-HW-01824,Edge AI Gateway Controller v1.0,Edge Devices,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,184,149,35,298,628,2330,1897.94,349220.96,SUP-JP-01,Murata High-Freq Components,Japan,98.9,17,Air Priority Express,0.9,4.8,Low Stock,2026-07-22
SKU-HW-01825,Industrial IoT Telemetry Sensor v2.0,Edge Devices,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,16042,4432,11610,4458,6340,16725,135.6,2175295.2,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,16,Ocean Freight Container,1.63,6.1,Overstocked,2026-08-08
SKU-HW-01826,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,121,51,70,82,175,550,4024.19,486926.99,SUP-US-01,Supermicro Engineering Lab,United States,95.9,8,Ground Fleet Line,0.68,9.5,Optimal,2026-04-04
SKU-HW-01827,All-Flash NVMe High-IOPS Array v4.0,Storage Systems,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,119,30,89,59,103,370,13860.05,1649345.95,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,44,Air Priority Express,2.15,13.9,Optimal,2026-07-02
SKU-HW-01828,Edge AI Gateway Controller v1.0,Edge Devices,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,395,223,172,243,365,1132,1827.4,721823.0,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,17,Ground Fleet Line,0.17,4.4,Optimal,2026-06-16
SKU-HW-01829,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,234,92,142,90,165,521,8721.38,2040802.92,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,8,Air Priority Express,0.07,8.7,Optimal,2026-03-11
SKU-HW-01830,Distributed Object Storage Block v3.0,Storage Systems,WH-US-01,California Mega-Hub,US-West,United States,221,89,132,106,216,742,6657.04,1471205.84,SUP-US-02,Broadcom Optical Networks,United States,97.8,12,Ocean Freight Container,0.66,6.3,Optimal,2026-03-18
SKU-HW-01831,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,2781,618,2163,991,2151,5876,265.19,737493.39,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,45,Air Priority Express,2.03,2.9,Optimal,2026-03-05
SKU-HW-01832,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,9333,3517,5816,3699,5306,13985,124.03,1157571.99,SUP-US-02,Broadcom Optical Networks,United States,97.8,6,Ground Fleet Line,2.3,2.7,Optimal,2026-04-09
SKU-HW-01833,100G Single-Mode Optical Transceiver v2.0,Optical Components,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,1186,656,530,2173,4070,11618,254.73,302109.78,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,17,Dedicated Rail Cargo,0.9,10.8,Low Stock,2026-01-18
SKU-HW-01834,100G Single-Mode Optical Transceiver v3.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,2224,1229,995,978,1515,5058,257.26,572146.24,SUP-US-02,Broadcom Optical Networks,United States,97.8,31,Ocean Freight Container,0.49,6.3,Optimal,2026-03-27
SKU-HW-01835,Industrial IoT Telemetry Sensor v4.0,Edge Devices,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,17340,3931,13409,2568,5072,20266,129.55,2246397.0,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,44,Air Priority Express,1.42,2.8,Overstocked,2026-04-17
SKU-HW-01836,Ultra-Low Latency Spine Router v1.0,Networking Hardware,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,261,55,206,45,88,270,12336.74,3219889.14,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,12,Ocean Freight Container,2.98,12.6,Overstocked,2026-03-05
SKU-HW-01837,Edge AI Gateway Controller v2.0,Edge Devices,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,498,247,251,288,526,1527,1796.4,894607.2,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,29,Dedicated Rail Cargo,0.92,12.0,Optimal,2026-07-20
SKU-HW-01838,Redundant Power Distribution Unit 3-Phase v3.0,Power & Cooling,WH-US-02,Virginia Cloud Center,US-East,United States,265,120,145,169,292,772,3092.59,819536.35,SUP-US-02,Broadcom Optical Networks,United States,97.8,31,Air Priority Express,1.08,13.4,Optimal,2026-01-28
SKU-HW-01839,Distributed Object Storage Block v4.0,Storage Systems,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,257,110,147,176,248,801,6184.74,1589478.18,SUP-JP-01,Murata High-Freq Components,Japan,98.9,33,Air Priority Express,1.38,10.3,Optimal,2026-05-19
SKU-HW-01840,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,115,66,49,67,114,311,8870.83,1020145.45,SUP-US-01,Supermicro Engineering Lab,United States,95.9,21,Ground Fleet Line,0.26,8.1,Optimal,2026-04-15
SKU-HW-01841,Industrial IoT Telemetry Sensor v2.0,Edge Devices,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,1380,1051,329,2848,4062,14922,123.3,170154.0,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,16,Air Priority Express,2.19,11.2,Low Stock,2026-06-08
SKU-HW-01842,Industrial IoT Telemetry Sensor v3.0,Edge Devices,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,11267,5240,6027,4142,7273,25289,120.84,1361504.28,SUP-US-02,Broadcom Optical Networks,United States,97.8,10,Ground Fleet Line,1.13,3.3,Optimal,2026-03-21
SKU-HW-01843,Edge AI Gateway Controller v4.0,Edge Devices,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,978,505,473,497,833,2258,1800.22,1760615.16,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,13,Air Priority Express,0.6,13.1,Optimal,2026-07-21
SKU-HW-01844,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,161,69,92,58,123,429,10799.75,1738759.75,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,38,Dedicated Rail Cargo,2.84,5.0,Optimal,2026-05-16
SKU-HW-01845,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,200,112,88,129,182,530,9771.26,1954252.0,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,40,Air Priority Express,2.63,11.2,Optimal,2026-06-16
SKU-HW-01846,Quantum Optical 800G Core Switch v3.0,Networking Hardware,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,86,38,48,58,85,228,19134.45,1645562.7,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,27,Dedicated Rail Cargo,0.26,14.2,Optimal,2026-04-11
SKU-HW-01847,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,4223,1275,2948,1661,2446,6928,275.1,1161747.3,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,6,Ground Fleet Line,1.66,10.9,Optimal,2026-02-10
SKU-HW-01848,Direct-to-Chip Liquid Cooling Manifold v1.0,Power & Cooling,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,390,103,287,230,443,1469,3787.84,1477257.6,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,44,Ocean Freight Container,0.43,3.3,Optimal,2026-02-17
SKU-HW-01849,Next-Gen Firewall Threat Shield v2.0,Security Appliances,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,1129,255,874,171,373,1202,5137.72,5800485.88,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,5,Dedicated Rail Cargo,2.79,11.1,Overstocked,2026-06-25
SKU-HW-01850,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,450,93,357,248,544,1423,4150.14,1867563.0,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,7,Dedicated Rail Cargo,2.65,9.3,Optimal,2026-07-23
SKU-HW-01851,All-Flash NVMe High-IOPS Array v4.0,Storage Systems,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,288,67,221,52,87,301,16704.83,4810991.04,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,41,Ocean Freight Container,1.74,10.6,Overstocked,2026-05-11
SKU-HW-01852,All-Flash NVMe High-IOPS Array v1.0,Storage Systems,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,235,42,193,53,98,256,13691.22,3217436.7,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,22,Ocean Freight Container,1.44,2.6,Overstocked,2026-01-02
SKU-HW-01853,Direct-to-Chip Liquid Cooling Manifold v2.0,Power & Cooling,WH-US-03,Chicago Central Depot,US-Central,United States,53,39,14,105,191,729,4441.5,235399.5,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,43,Ocean Freight Container,0.52,9.2,Low Stock,2026-07-28
SKU-HW-01854,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-US-01,California Mega-Hub,US-West,United States,26,18,8,46,95,370,14064.83,365685.58,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,7,Ground Fleet Line,0.81,4.5,Low Stock,2026-05-13
SKU-HW-01855,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,230,52,178,140,268,959,9738.98,2239965.4,SUP-JP-01,Murata High-Freq Components,Japan,98.9,40,Air Priority Express,1.41,13.1,Optimal,2026-03-31
SKU-HW-01856,100G Single-Mode Optical Transceiver v1.0,Optical Components,WH-US-01,California Mega-Hub,US-West,United States,13294,1462,11832,2281,4806,13697,272.59,3623811.46,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,14,Ground Fleet Line,2.2,8.3,Overstocked,2026-04-16
SKU-HW-01857,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,211,64,147,116,191,670,9577.98,2020953.78,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,18,Air Priority Express,2.25,9.9,Optimal,2026-04-20
SKU-HW-01858,Liquid-Cooled AI Inference Blade v3.0,Compute Servers,WH-US-02,Virginia Cloud Center,US-East,United States,182,83,99,126,187,545,8807.22,1602914.04,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,12,Dedicated Rail Cargo,1.87,9.1,Optimal,2026-03-03
SKU-HW-01859,High-Density GPU Tensor Server Node v4.0,Compute Servers,WH-US-01,California Mega-Hub,US-West,United States,193,100,93,80,150,410,15206.55,2934864.15,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,40,Ground Fleet Line,1.31,3.7,Optimal,2026-07-30
SKU-HW-01860,Edge AI Gateway Controller v1.0,Edge Devices,WH-US-02,Virginia Cloud Center,US-East,United States,1067,280,787,437,624,1606,1882.94,2009096.98,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,35,Ocean Freight Container,1.45,13.2,Optimal,2026-04-22
SKU-HW-01861,Edge AI Gateway Controller v2.0,Edge Devices,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,2842,378,2464,442,933,3183,1937.06,5505124.52,SUP-US-01,Supermicro Engineering Lab,United States,95.9,7,Ocean Freight Container,0.89,10.1,Overstocked,2026-05-20
SKU-HW-01862,Edge AI Gateway Controller v3.0,Edge Devices,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,970,445,525,454,990,3825,1853.83,1798215.1,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,14,Ground Fleet Line,0.59,12.3,Optimal,2026-07-24
SKU-HW-01863,Dense Wavelength Mux Transceiver v4.0,Optical Components,WH-US-01,California Mega-Hub,US-West,United States,1695,812,883,1105,2088,5906,830.49,1407680.55,SUP-US-02,Broadcom Optical Networks,United States,97.8,9,Air Priority Express,0.15,9.5,Optimal,2026-06-04
SKU-HW-01864,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,249,59,190,127,196,703,9696.78,2414498.22,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,10,Air Priority Express,0.05,12.8,Optimal,2026-05-14
SKU-HW-01865,High-Density GPU Tensor Server Node v2.0,Compute Servers,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,92,44,48,55,79,267,15818.2,1455274.4,SUP-JP-01,Murata High-Freq Components,Japan,98.9,42,Ocean Freight Container,1.66,9.6,Optimal,2026-06-05
SKU-HW-01866,Edge AI Gateway Controller v3.0,Edge Devices,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,959,547,412,364,582,2088,1932.56,1853325.04,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,44,Ground Fleet Line,1.26,12.2,Optimal,2026-07-28
SKU-HW-01867,Dense Wavelength Mux Transceiver v4.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,2847,1114,1733,1308,2075,5799,676.49,1925967.03,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,7,Air Priority Express,1.09,10.6,Optimal,2026-08-01
SKU-HW-01868,Dense Wavelength Mux Transceiver v1.0,Optical Components,WH-US-01,California Mega-Hub,US-West,United States,1079,341,738,863,1356,4258,756.68,816457.72,SUP-JP-01,Murata High-Freq Components,Japan,98.9,24,Ground Fleet Line,0.88,11.6,Optimal,2026-04-01
SKU-HW-01869,Distributed Object Storage Block v2.0,Storage Systems,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,201,109,92,88,127,325,7016.45,1410306.45,SUP-US-01,Supermicro Engineering Lab,United States,95.9,40,Ground Fleet Line,1.03,13.5,Optimal,2026-05-02
SKU-HW-01870,Distributed Object Storage Block v3.0,Storage Systems,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,238,106,132,156,338,934,6144.97,1462502.86,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,30,Dedicated Rail Cargo,0.69,9.6,Optimal,2026-05-07
SKU-HW-01871,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,424,77,347,82,119,461,4097.22,1737221.28,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,31,Dedicated Rail Cargo,2.97,12.1,Overstocked,2026-04-24
SKU-HW-01872,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-US-03,Chicago Central Depot,US-Central,United States,57,17,40,35,73,203,9372.2,534215.4,SUP-US-01,Supermicro Engineering Lab,United States,95.9,13,Ocean Freight Container,0.15,8.6,Optimal,2026-05-30
SKU-HW-01873,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-US-02,Virginia Cloud Center,US-East,United States,4699,1393,3306,977,1519,4800,701.75,3297523.25,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,11,Air Priority Express,0.52,12.9,Overstocked,2026-03-05
SKU-HW-01874,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,72,40,32,113,219,741,3968.36,285721.92,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,12,Ground Fleet Line,2.65,12.2,Low Stock,2026-03-08
SKU-HW-01875,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,280,68,212,210,328,965,4201.7,1176476.0,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,42,Ground Fleet Line,2.84,12.3,Optimal,2026-04-26
SKU-HW-01876,High-Density GPU Tensor Server Node v1.0,Compute Servers,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,86,44,42,53,77,240,15879.88,1365669.68,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,34,Ground Fleet Line,1.51,4.2,Optimal,2026-05-01
SKU-HW-01877,All-Flash NVMe High-IOPS Array v2.0,Storage Systems,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,82,47,35,48,102,361,15154.52,1242670.64,SUP-US-02,Broadcom Optical Networks,United States,97.8,36,Ocean Freight Container,0.28,9.4,Optimal,2026-06-23
SKU-HW-01878,Quantum Optical 800G Core Switch v3.0,Networking Hardware,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,146,84,62,75,153,475,19846.97,2897657.62,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,30,Dedicated Rail Cargo,0.61,8.3,Optimal,2026-03-05
SKU-HW-01879,All-Flash NVMe High-IOPS Array v4.0,Storage Systems,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,157,60,97,59,91,361,15158.13,2379826.41,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,11,Air Priority Express,0.32,5.0,Optimal,2026-03-15
SKU-HW-01880,Dense Wavelength Mux Transceiver v1.0,Optical Components,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,2492,809,1683,1183,2100,6257,726.73,1811011.16,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,19,Air Priority Express,0.7,13.1,Optimal,2026-01-29
SKU-HW-01881,Next-Gen Firewall Threat Shield v2.0,Security Appliances,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,105,62,43,69,107,347,6188.44,649786.2,SUP-US-01,Supermicro Engineering Lab,United States,95.9,14,Air Priority Express,2.28,14.0,Optimal,2026-01-01
SKU-HW-01882,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,17,9,8,178,344,1363,5515.76,93767.92,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,38,Air Priority Express,2.44,3.8,Critical Shortage,2026-05-03
SKU-HW-01883,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,484,204,280,204,437,1694,4125.87,1996921.08,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,25,Ocean Freight Container,1.59,10.6,Optimal,2026-01-19
SKU-HW-01884,Distributed Object Storage Block v1.0,Storage Systems,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,801,148,653,169,238,821,6454.71,5170222.71,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,20,Ocean Freight Container,0.16,3.2,Overstocked,2026-08-03
SKU-HW-01885,Edge AI Gateway Controller v2.0,Edge Devices,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,1652,400,1252,299,511,1770,2006.73,3315117.96,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,42,Ground Fleet Line,1.82,13.5,Overstocked,2026-01-21
SKU-HW-01886,Hardware Security Module (HSM) Vault v3.0,Security Appliances,WH-US-02,Virginia Cloud Center,US-East,United States,38,29,9,55,87,272,9277.36,352539.68,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,34,Air Priority Express,1.87,9.4,Low Stock,2026-04-21
SKU-HW-01887,Hardware Security Module (HSM) Vault v4.0,Security Appliances,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,17,7,10,49,75,230,9950.34,169155.78,SUP-JP-01,Murata High-Freq Components,Japan,98.9,39,Ocean Freight Container,1.33,10.6,Critical Shortage,2026-05-29
SKU-HW-01888,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-US-01,California Mega-Hub,US-West,United States,15892,1821,14071,2161,4736,18310,124.74,1982368.08,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,13,Air Priority Express,2.61,3.9,Overstocked,2026-06-08
SKU-HW-01889,Hardware Security Module (HSM) Vault v2.0,Security Appliances,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,96,49,47,63,130,472,10885.22,1044981.12,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,35,Ocean Freight Container,2.67,13.8,Optimal,2026-06-08
SKU-HW-01890,Quantum Optical 800G Core Switch v3.0,Networking Hardware,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,195,104,91,61,110,396,17238.22,3361452.9,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,5,Dedicated Rail Cargo,1.0,6.6,Optimal,2026-06-16
SKU-HW-01891,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,146,56,90,76,151,493,8808.35,1286019.1,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,11,Dedicated Rail Cargo,0.89,10.4,Optimal,2026-08-03
SKU-HW-01892,Redundant Power Distribution Unit 3-Phase v1.0,Power & Cooling,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,928,462,466,279,544,1789,2951.27,2738778.56,SUP-JP-01,Murata High-Freq Components,Japan,98.9,13,Ground Fleet Line,1.8,3.6,Optimal,2026-07-06
SKU-HW-01893,Quantum Optical 800G Core Switch v2.0,Networking Hardware,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,57,24,33,44,69,274,19075.38,1087296.66,SUP-US-01,Supermicro Engineering Lab,United States,95.9,42,Ocean Freight Container,1.37,7.4,Optimal,2026-07-29
SKU-HW-01894,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-US-03,Chicago Central Depot,US-Central,United States,52,31,21,40,85,229,14736.97,766322.44,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,42,Air Priority Express,2.33,8.7,Optimal,2026-02-08
SKU-HW-01895,Industrial IoT Telemetry Sensor v4.0,Edge Devices,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,4975,2938,2037,2939,4563,15287,122.88,611328.0,SUP-US-01,Supermicro Engineering Lab,United States,95.9,32,Ground Fleet Line,0.77,11.9,Optimal,2026-04-18
SKU-HW-01896,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,16,14,2,51,102,322,9759.28,156148.48,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,17,Dedicated Rail Cargo,2.12,8.2,Critical Shortage,2026-06-07
