customer_id,company_name,industry,company_size,headquarters_country,subscription_tier,contract_type,mrr_usd,arr_usd,contract_length_months,tenure_months,nps_score,csat_score,monthly_active_users,license_utilization_pct,support_tickets_count,critical_escalations,avg_resolution_time_hrs,product_usage_hours_per_week,feature_adoption_depth,last_login_days_ago,executive_sponsor_engaged,churn_risk_score,churn_risk_level,account_status
CUST-SAAS-00837,Boreal Capital F,Media & Entertainment,1000-5000 Employees,Switzerland,Startup Tier,Annual Pre-Paid,877.26,10527.12,12,36,8,4.6,66,78.3,2,0,4.1,96.2,Core Functional,4,Yes,0.07,Low,Active - Healthy
CUST-SAAS-00838,Crest Labs G,Media & Entertainment,201-1000 Employees,France,Enterprise Plus,Monthly Flexible,27422.6,329071.2,12,19,7,4.0,518,80.7,5,0,7.5,57.0,Deep Advanced,4,Yes,0.26,Medium,Active - Healthy
CUST-SAAS-00839,Dynasty Cloud H,Media & Entertainment,201-1000 Employees,United Kingdom,Professional,Multi-Year 3-Yr Strategic,4864.34,58372.08,24,4,10,4.7,180,98.5,8,0,5.9,133.1,Deep Advanced,1,Yes,0.11,Low,Active - Healthy
CUST-SAAS-00840,Apex Technologies I,Government & Public Sector,201-1000 Employees,Japan,Enterprise Plus,Monthly Flexible,19257.65,231091.8,36,55,7,4.7,701,76.8,3,1,9.1,61.7,Basic Exploratory,2,Yes,0.06,Low,Active - Healthy
CUST-SAAS-00841,Nexus Group J,E-Commerce & Retail,1000-5000 Employees,Taiwan,Professional,Annual Pre-Paid,9318.81,111825.72,12,17,10,5.0,203,76.3,8,0,9.6,130.8,Basic Exploratory,7,Yes,0.04,Low,Active - Healthy
CUST-SAAS-00842,Vertex Biomedical K,Logistics & Supply Chain,10-50 Employees,Netherlands,Enterprise Plus,Annual Pre-Paid,21130.76,253569.12,12,43,4,2.1,938,50.4,16,2,30.2,9.7,Deep Advanced,33,Yes,0.84,Critical,Active - At Risk
CUST-SAAS-00843,Quantum Solutions L,Logistics & Supply Chain,10-50 Employees,Australia,Professional,Monthly Flexible,6927.73,83132.76,24,43,8,4.6,293,95.3,6,0,3.5,121.4,Deep Advanced,1,Yes,0.13,Low,Active - Healthy
CUST-SAAS-00844,Hyperion Robotics M,Manufacturing & Robotics,10-50 Employees,Switzerland,Professional,Quarterly Invoiced,5940.43,71285.16,12,26,7,4.1,124,87.0,5,0,7.8,122.9,Full API Mesh & Automation,2,Yes,0.12,Low,Active - Healthy
CUST-SAAS-00845,Aegis Security N,Healthcare & BioTech,201-1000 Employees,Switzerland,Enterprise Plus,Multi-Year 3-Yr Strategic,12668.28,152019.36,12,42,8,4.1,294,97.0,3,0,10.1,89.5,Full API Mesh & Automation,6,Yes,0.24,Low,Active - Healthy
CUST-SAAS-00846,Cobalt Dynamics O,Healthcare & BioTech,1000-5000 Employees,Canada,Enterprise Plus,Annual Pre-Paid,11707.46,140489.52,12,51,4,2.4,191,49.9,17,5,61.0,10.2,Basic Exploratory,80,No,0.94,Critical,Active - At Risk
CUST-SAAS-00847,Starlight Analytics P,Telecom & 5G,10-50 Employees,Switzerland,Professional,Quarterly Invoiced,4477.48,53729.76,12,13,6,1.2,255,43.4,14,4,64.1,10.8,Full API Mesh & Automation,40,No,0.85,Critical,Active - At Risk
CUST-SAAS-00848,Titan Industries Q,Manufacturing & Robotics,1000-5000 Employees,Germany,Professional,Monthly Flexible,8920.38,107044.56,24,13,6,3.1,202,46.7,13,3,60.5,6.7,Core Functional,76,Yes,0.78,High,Churned
CUST-SAAS-00849,Lumina Systems R,Healthcare & BioTech,201-1000 Employees,Switzerland,Enterprise Plus,Quarterly Invoiced,21428.65,257143.8,24,38,10,4.7,385,79.4,5,1,7.5,176.2,Core Functional,6,Yes,0.11,Low,Active - Healthy
CUST-SAAS-00850,Omni Ventures S,Energy & CleanTech,201-1000 Employees,United States,Professional,Monthly Flexible,5903.91,70846.92,12,29,8,4.7,221,91.8,6,0,1.6,105.0,Core Functional,5,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-00851,Solaris Logistics T,Telecom & 5G,10-50 Employees,Switzerland,Startup Tier,Annual Pre-Paid,3050.48,36605.76,12,42,10,4.1,21,85.4,0,0,7.6,82.0,Basic Exploratory,5,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-00852,Prism Global U,Government & Public Sector,1000-5000 Employees,Canada,Custom Strategic,Monthly Flexible,80734.05,968808.6,24,22,3,1.7,6397,37.5,8,1,24.0,6.3,Full API Mesh & Automation,61,No,0.73,High,Under Review
CUST-SAAS-00853,Vanguard Digital V,Professional Services & Legal,1000-5000 Employees,Singapore,Custom Strategic,Multi-Year 3-Yr Strategic,75758.22,909098.64,48,31,9,4.1,5766,94.8,0,0,6.0,88.8,Core Functional,0,Yes,0.31,Medium,Active - Healthy
CUST-SAAS-00854,Horizon Enterprises W,SaaS & Enterprise Cloud,51-200 Employees,United States,Enterprise Plus,Monthly Flexible,23454.38,281452.56,12,20,7,4.9,390,80.5,1,0,11.5,90.1,Basic Exploratory,7,Yes,0.32,Medium,Active - Healthy
CUST-SAAS-00855,Strata Networks X,Telecom & 5G,51-200 Employees,Taiwan,Professional,Annual Pre-Paid,9181.11,110173.32,12,10,7,4.9,253,85.8,6,0,10.6,109.7,Basic Exploratory,0,Yes,0.06,Low,Active - Healthy
CUST-SAAS-00856,Aero Software Y,SaaS & Enterprise Cloud,1000-5000 Employees,Australia,Startup Tier,Quarterly Invoiced,2182.83,26193.96,12,8,6,3.0,44,44.0,28,4,45.3,11.9,Basic Exploratory,39,Yes,0.72,High,Churned
CUST-SAAS-00857,Pulse Capital Z,Government & Public Sector,5000+ Enterprise,Canada,Startup Tier,Monthly Flexible,1450.75,17409.0,12,53,2,1.5,63,35.3,35,5,34.5,13.8,Deep Advanced,76,No,0.79,High,Active - At Risk
CUST-SAAS-00858,Terra Labs A,SaaS & Enterprise Cloud,1000-5000 Employees,Singapore,Custom Strategic,Monthly Flexible,62652.4,751828.8,36,29,8,4.9,1949,76.6,3,0,9.7,49.8,Full API Mesh & Automation,7,Yes,0.14,Low,Active - Healthy
CUST-SAAS-00859,Cygnus Cloud B,Telecom & 5G,5000+ Enterprise,Singapore,Startup Tier,Annual Pre-Paid,2749.79,32997.48,12,55,8,4.4,34,86.2,2,0,2.4,157.8,Basic Exploratory,6,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-00860,Novus Technologies C,Manufacturing & Robotics,10-50 Employees,France,Professional,Multi-Year 3-Yr Strategic,9158.42,109901.04,24,39,7,4.6,197,91.8,7,0,9.8,52.6,Core Functional,4,Yes,0.08,Low,Active - Healthy
CUST-SAAS-00861,Polaris Group D,Professional Services & Legal,10-50 Employees,Singapore,Custom Strategic,Multi-Year 3-Yr Strategic,57842.85,694114.2,48,51,7,4.4,1202,75.7,8,0,8.9,96.5,Basic Exploratory,0,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-00862,Echo Biomedical E,Manufacturing & Robotics,1000-5000 Employees,Taiwan,Enterprise Plus,Quarterly Invoiced,10139.68,121676.16,24,22,2,2.6,282,47.6,12,4,50.9,22.4,Basic Exploratory,23,No,0.78,High,Active - At Risk
CUST-SAAS-00863,Synthetix Solutions F,Government & Public Sector,5000+ Enterprise,Canada,Startup Tier,Monthly Flexible,2784.48,33413.76,12,5,9,4.3,76,77.4,1,0,8.2,162.6,Full API Mesh & Automation,6,Yes,0.19,Low,Active - Healthy
CUST-SAAS-00864,Vector Robotics G,Professional Services & Legal,51-200 Employees,Netherlands,Enterprise Plus,Multi-Year 3-Yr Strategic,27436.64,329239.68,24,4,7,4.3,1110,81.4,8,0,5.1,65.7,Full API Mesh & Automation,0,Yes,0.25,Medium,Active - Healthy
CUST-SAAS-00865,Zion Security H,Professional Services & Legal,5000+ Enterprise,Singapore,Custom Strategic,Multi-Year 3-Yr Strategic,44941.01,539292.12,24,15,1,2.0,774,45.1,31,5,65.5,4.1,Deep Advanced,58,No,0.68,High,Active - At Risk
CUST-SAAS-00866,Aura Dynamics I,Government & Public Sector,201-1000 Employees,Switzerland,Custom Strategic,Monthly Flexible,43477.79,521733.48,24,18,9,4.9,5497,77.1,3,0,5.3,125.9,Full API Mesh & Automation,0,Yes,0.07,Low,Active - Healthy
CUST-SAAS-00867,Boreal Analytics J,SaaS & Enterprise Cloud,51-200 Employees,Taiwan,Professional,Multi-Year 3-Yr Strategic,5879.93,70559.16,24,4,9,4.9,282,93.5,2,0,3.3,128.3,Deep Advanced,5,Yes,0.12,Low,Active - Healthy
CUST-SAAS-00868,Crest Industries K,Manufacturing & Robotics,5000+ Enterprise,Germany,Startup Tier,Multi-Year 3-Yr Strategic,2054.21,24650.52,12,8,6,3.1,10,28.4,23,4,52.9,19.9,Deep Advanced,61,No,0.84,Critical,Under Review
CUST-SAAS-00869,Dynasty Systems L,SaaS & Enterprise Cloud,51-200 Employees,Japan,Custom Strategic,Quarterly Invoiced,25974.73,311696.76,24,32,10,4.3,5495,78.7,2,0,3.1,177.4,Core Functional,3,Yes,0.1,Low,Active - Healthy
CUST-SAAS-00870,Apex Ventures M,Healthcare & BioTech,51-200 Employees,Netherlands,Enterprise Plus,Monthly Flexible,24040.42,288485.04,24,28,1,2.3,817,35.7,15,3,24.9,11.7,Deep Advanced,47,No,0.74,High,Active - At Risk
CUST-SAAS-00871,Nexus Logistics N,Energy & CleanTech,51-200 Employees,Netherlands,Enterprise Plus,Annual Pre-Paid,18041.26,216495.12,36,34,9,4.7,476,75.6,8,0,3.4,70.6,Core Functional,7,Yes,0.17,Low,Active - Healthy
CUST-SAAS-00872,Vertex Global O,Professional Services & Legal,201-1000 Employees,France,Custom Strategic,Multi-Year 3-Yr Strategic,51637.06,619644.72,48,24,8,4.8,995,99.3,2,0,9.4,171.5,Deep Advanced,1,Yes,0.38,Medium,In Renewal Discussion
CUST-SAAS-00873,Quantum Digital P,FinTech & Banking,10-50 Employees,United Kingdom,Enterprise Plus,Multi-Year 3-Yr Strategic,25152.17,301826.04,36,48,2,3.0,1070,36.1,32,1,63.8,22.1,Core Functional,70,No,0.76,High,Churned
CUST-SAAS-00874,Hyperion Enterprises Q,Logistics & Supply Chain,10-50 Employees,Japan,Custom Strategic,Monthly Flexible,25553.1,306637.2,24,55,8,4.5,6154,91.4,8,0,2.3,68.7,Full API Mesh & Automation,2,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-00875,Aegis Networks R,Telecom & 5G,1000-5000 Employees,Singapore,Professional,Monthly Flexible,8148.65,97783.8,24,52,7,4.2,178,88.5,5,1,3.1,67.8,Core Functional,0,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-00876,Cobalt Software S,Manufacturing & Robotics,1000-5000 Employees,Taiwan,Enterprise Plus,Multi-Year 3-Yr Strategic,20173.64,242083.68,36,8,1,2.2,941,33.7,25,4,26.1,18.8,Core Functional,39,No,0.65,High,Churned
CUST-SAAS-00877,Starlight Capital T,Energy & CleanTech,51-200 Employees,Netherlands,Professional,Annual Pre-Paid,5477.37,65728.44,24,20,10,4.5,47,91.3,7,0,2.6,52.7,Deep Advanced,6,Yes,0.25,Medium,Active - Healthy
CUST-SAAS-00878,Titan Labs U,Media & Entertainment,5000+ Enterprise,Singapore,Custom Strategic,Multi-Year 3-Yr Strategic,47118.49,565421.88,24,38,9,4.1,6124,91.9,3,0,7.2,118.8,Full API Mesh & Automation,0,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-00879,Lumina Cloud V,FinTech & Banking,5000+ Enterprise,United Kingdom,Startup Tier,Annual Pre-Paid,1904.94,22859.28,12,39,8,4.7,46,99.5,0,0,11.7,114.0,Deep Advanced,5,Yes,0.26,Medium,Active - Healthy
CUST-SAAS-00880,Omni Technologies W,Manufacturing & Robotics,201-1000 Employees,Japan,Custom Strategic,Multi-Year 3-Yr Strategic,79570.0,954840.0,24,28,10,5.0,1923,92.9,6,0,7.4,173.6,Basic Exploratory,1,Yes,0.05,Low,Active - Healthy
CUST-SAAS-00881,Solaris Group X,Manufacturing & Robotics,51-200 Employees,France,Enterprise Plus,Multi-Year 3-Yr Strategic,9886.49,118637.88,36,37,9,5.0,1110,88.9,6,0,9.8,68.8,Basic Exploratory,1,Yes,0.37,Medium,In Renewal Discussion
CUST-SAAS-00882,Prism Biomedical Y,Energy & CleanTech,1000-5000 Employees,Taiwan,Custom Strategic,Multi-Year 3-Yr Strategic,66887.05,802644.6,48,58,7,4.2,6172,80.4,6,0,8.8,86.7,Core Functional,0,Yes,0.07,Low,Active - Healthy
CUST-SAAS-00883,Vanguard Solutions Z,Healthcare & BioTech,51-200 Employees,United Kingdom,Custom Strategic,Annual Pre-Paid,56343.91,676126.92,24,12,8,4.5,3026,90.3,5,0,7.3,162.8,Full API Mesh & Automation,5,Yes,0.08,Low,Active - Healthy
CUST-SAAS-00884,Horizon Robotics A,SaaS & Enterprise Cloud,10-50 Employees,Taiwan,Startup Tier,Monthly Flexible,1625.77,19509.24,12,11,7,4.6,68,75.5,1,0,5.1,58.1,Basic Exploratory,0,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-00885,Strata Security B,Logistics & Supply Chain,5000+ Enterprise,Switzerland,Professional,Quarterly Invoiced,3418.83,41025.96,24,10,6,1.2,126,28.0,14,4,69.8,6.1,Basic Exploratory,85,No,0.83,Critical,Active - At Risk
CUST-SAAS-00886,Aero Dynamics C,Manufacturing & Robotics,1000-5000 Employees,Netherlands,Custom Strategic,Annual Pre-Paid,85571.43,1026857.16,24,3,10,4.1,3801,92.4,7,0,8.1,83.1,Basic Exploratory,0,Yes,0.23,Low,Active - Healthy
CUST-SAAS-00887,Pulse Analytics D,Media & Entertainment,51-200 Employees,Switzerland,Enterprise Plus,Multi-Year 3-Yr Strategic,13578.57,162942.84,12,2,4,2.8,892,44.0,21,2,39.6,3.6,Full API Mesh & Automation,53,No,0.76,High,Active - At Risk
CUST-SAAS-00888,Terra Industries E,SaaS & Enterprise Cloud,10-50 Employees,Singapore,Startup Tier,Quarterly Invoiced,1041.19,12494.28,12,43,5,2.1,38,25.0,14,1,65.5,23.5,Deep Advanced,33,No,0.73,High,Active - At Risk
CUST-SAAS-00889,Cygnus Systems F,Government & Public Sector,1000-5000 Employees,Canada,Enterprise Plus,Multi-Year 3-Yr Strategic,13493.53,161922.36,12,51,9,4.5,605,92.6,3,0,2.6,88.2,Deep Advanced,0,Yes,0.03,Low,Active - Healthy
CUST-SAAS-00890,Novus Ventures G,Healthcare & BioTech,1000-5000 Employees,Germany,Custom Strategic,Monthly Flexible,50240.58,602886.96,24,20,8,4.6,6343,80.6,4,0,1.6,157.1,Deep Advanced,0,Yes,0.11,Low,Active - Healthy
CUST-SAAS-00891,Polaris Logistics H,Telecom & 5G,5000+ Enterprise,Switzerland,Enterprise Plus,Monthly Flexible,25346.61,304159.32,24,4,1,2.9,480,36.5,27,1,30.7,5.9,Full API Mesh & Automation,26,No,0.84,Critical,Active - At Risk
CUST-SAAS-00892,Echo Global I,FinTech & Banking,5000+ Enterprise,United Kingdom,Custom Strategic,Quarterly Invoiced,27264.06,327168.72,36,59,8,4.4,1482,77.4,7,0,5.2,47.8,Core Functional,6,Yes,0.16,Low,Active - Healthy
CUST-SAAS-00893,Synthetix Digital J,Professional Services & Legal,51-200 Employees,Switzerland,Enterprise Plus,Multi-Year 3-Yr Strategic,22934.0,275208.0,36,23,10,4.8,1033,77.0,2,0,10.8,79.7,Core Functional,7,Yes,0.03,Low,Active - Healthy
CUST-SAAS-00894,Vector Enterprises K,Media & Entertainment,201-1000 Employees,Japan,Enterprise Plus,Monthly Flexible,16155.3,193863.6,24,17,8,4.7,331,83.4,7,0,11.0,171.3,Deep Advanced,4,Yes,0.04,Low,Active - Healthy
CUST-SAAS-00895,Zion Networks L,Telecom & 5G,5000+ Enterprise,Singapore,Enterprise Plus,Annual Pre-Paid,27186.64,326239.68,12,10,7,5.0,251,78.4,5,0,3.6,87.5,Core Functional,4,Yes,0.18,Low,Active - Healthy
CUST-SAAS-00896,Aura Software M,Government & Public Sector,201-1000 Employees,Japan,Custom Strategic,Annual Pre-Paid,27661.48,331937.76,48,37,8,4.3,703,86.0,0,0,2.7,140.8,Core Functional,4,Yes,0.07,Low,Active - Healthy
CUST-SAAS-00897,Boreal Capital N,Media & Entertainment,10-50 Employees,Australia,Enterprise Plus,Annual Pre-Paid,18347.7,220172.4,24,11,2,1.9,176,57.8,14,1,33.0,19.1,Deep Advanced,71,No,0.82,Critical,Under Review
CUST-SAAS-00898,Crest Labs O,Healthcare & BioTech,1000-5000 Employees,Singapore,Enterprise Plus,Annual Pre-Paid,10828.08,129936.96,12,40,5,1.8,1069,53.0,13,5,29.5,6.3,Basic Exploratory,40,No,0.89,Critical,Active - At Risk
CUST-SAAS-00899,Dynasty Cloud P,Energy & CleanTech,51-200 Employees,Netherlands,Custom Strategic,Quarterly Invoiced,55384.69,664616.28,24,52,4,1.8,1619,43.3,16,4,64.2,25.0,Deep Advanced,62,No,0.75,High,Active - At Risk
CUST-SAAS-00900,Apex Technologies Q,FinTech & Banking,5000+ Enterprise,Taiwan,Enterprise Plus,Annual Pre-Paid,23148.9,277786.8,12,16,8,4.4,776,78.0,0,1,7.6,68.0,Deep Advanced,6,Yes,0.07,Low,Active - Healthy
CUST-SAAS-00901,Nexus Group R,Professional Services & Legal,201-1000 Employees,United Kingdom,Enterprise Plus,Multi-Year 3-Yr Strategic,19045.54,228546.48,12,44,7,4.2,810,96.5,8,0,5.0,121.2,Basic Exploratory,1,Yes,0.22,Low,Active - Healthy
CUST-SAAS-00902,Vertex Biomedical S,Telecom & 5G,51-200 Employees,France,Professional,Annual Pre-Paid,8526.31,102315.72,24,1,10,4.2,139,89.1,0,0,7.2,154.6,Basic Exploratory,3,Yes,0.21,Low,Active - Healthy
CUST-SAAS-00903,Quantum Solutions T,Healthcare & BioTech,1000-5000 Employees,Switzerland,Custom Strategic,Monthly Flexible,80422.34,965068.08,48,45,7,4.6,1665,89.5,1,0,4.9,159.0,Deep Advanced,1,Yes,0.03,Low,Active - Healthy
CUST-SAAS-00904,Hyperion Robotics U,Logistics & Supply Chain,201-1000 Employees,Taiwan,Enterprise Plus,Quarterly Invoiced,9465.48,113585.76,24,57,10,4.8,388,93.6,7,0,8.3,78.2,Full API Mesh & Automation,5,Yes,0.15,Low,Active - Healthy
CUST-SAAS-00905,Aegis Security V,Media & Entertainment,5000+ Enterprise,Singapore,Custom Strategic,Multi-Year 3-Yr Strategic,64423.73,773084.76,24,15,4,1.7,3850,57.6,16,2,47.5,3.0,Deep Advanced,24,No,0.74,High,Churned
CUST-SAAS-00906,Cobalt Dynamics W,Professional Services & Legal,10-50 Employees,Taiwan,Startup Tier,Multi-Year 3-Yr Strategic,1539.66,18475.92,12,58,8,4.2,12,75.8,8,0,10.0,118.9,Basic Exploratory,6,Yes,0.15,Low,Active - Healthy
CUST-SAAS-00907,Starlight Analytics X,Government & Public Sector,10-50 Employees,Australia,Startup Tier,Multi-Year 3-Yr Strategic,2433.7,29204.4,12,56,8,4.4,33,88.1,3,0,7.1,54.1,Deep Advanced,1,Yes,0.11,Low,Active - Healthy
CUST-SAAS-00908,Titan Industries Y,Healthcare & BioTech,51-200 Employees,Singapore,Custom Strategic,Annual Pre-Paid,81335.5,976026.0,48,10,7,4.1,5100,80.1,4,0,11.2,68.0,Full API Mesh & Automation,7,Yes,0.19,Low,Active - Healthy
CUST-SAAS-00909,Lumina Systems Z,SaaS & Enterprise Cloud,201-1000 Employees,Taiwan,Startup Tier,Quarterly Invoiced,2779.56,33354.72,12,60,10,4.9,51,94.5,7,1,11.9,53.7,Deep Advanced,1,Yes,0.2,Low,Active - Healthy
CUST-SAAS-00910,Omni Ventures A,Government & Public Sector,51-200 Employees,Canada,Custom Strategic,Multi-Year 3-Yr Strategic,58139.31,697671.72,48,1,9,4.2,654,87.7,3,0,4.6,135.2,Basic Exploratory,7,Yes,0.38,Medium,In Renewal Discussion
CUST-SAAS-00911,Solaris Logistics B,Media & Entertainment,201-1000 Employees,Canada,Startup Tier,Annual Pre-Paid,2936.09,35233.08,12,58,6,2.6,43,50.8,32,2,37.5,23.8,Core Functional,37,No,0.78,High,Churned
CUST-SAAS-00912,Prism Global C,Manufacturing & Robotics,1000-5000 Employees,United States,Custom Strategic,Multi-Year 3-Yr Strategic,78487.06,941844.72,36,6,8,4.7,2151,89.7,8,0,6.2,63.0,Basic Exploratory,2,Yes,0.09,Low,Active - Healthy
CUST-SAAS-00913,Vanguard Digital D,Manufacturing & Robotics,201-1000 Employees,United States,Professional,Annual Pre-Paid,8045.5,96546.0,12,37,1,2.1,181,47.8,23,4,36.2,6.3,Core Functional,75,No,0.77,High,Active - At Risk
CUST-SAAS-00914,Horizon Enterprises E,SaaS & Enterprise Cloud,1000-5000 Employees,Switzerland,Professional,Multi-Year 3-Yr Strategic,7131.72,85580.64,12,24,8,4.7,78,77.2,2,0,6.8,78.6,Basic Exploratory,2,Yes,0.16,Low,Active - Healthy
CUST-SAAS-00915,Strata Networks F,Media & Entertainment,10-50 Employees,Switzerland,Professional,Multi-Year 3-Yr Strategic,6273.78,75285.36,12,49,10,4.0,282,85.3,8,0,7.8,46.9,Deep Advanced,2,Yes,0.27,Medium,Active - Healthy
CUST-SAAS-00916,Aero Software G,Energy & CleanTech,5000+ Enterprise,United Kingdom,Startup Tier,Quarterly Invoiced,2467.6,29611.2,12,38,4,2.4,41,42.8,13,5,48.5,7.6,Basic Exploratory,42,No,0.95,Critical,Active - At Risk
CUST-SAAS-00917,Pulse Capital H,Energy & CleanTech,51-200 Employees,Germany,Custom Strategic,Annual Pre-Paid,44172.64,530071.68,48,16,8,4.8,3353,76.1,6,0,9.2,77.8,Deep Advanced,2,Yes,0.08,Low,Active - Healthy
CUST-SAAS-00918,Terra Labs I,Energy & CleanTech,1000-5000 Employees,United Kingdom,Startup Tier,Quarterly Invoiced,1836.36,22036.32,12,15,10,4.5,30,99.9,0,0,7.5,97.1,Basic Exploratory,0,Yes,0.12,Low,Active - Healthy
CUST-SAAS-00919,Cygnus Cloud J,E-Commerce & Retail,5000+ Enterprise,United States,Enterprise Plus,Quarterly Invoiced,17312.94,207755.28,12,36,4,1.5,226,39.8,25,4,38.8,9.6,Basic Exploratory,37,No,0.85,Critical,Churned
CUST-SAAS-00920,Novus Technologies K,Logistics & Supply Chain,51-200 Employees,Germany,Custom Strategic,Monthly Flexible,92820.33,1113843.96,24,27,8,4.6,6263,85.7,5,0,8.9,100.0,Deep Advanced,0,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-00921,Polaris Group L,Healthcare & BioTech,1000-5000 Employees,Netherlands,Enterprise Plus,Multi-Year 3-Yr Strategic,27202.81,326433.72,24,60,8,4.5,978,83.8,5,0,2.4,161.2,Full API Mesh & Automation,4,Yes,0.14,Low,Active - Healthy
CUST-SAAS-00922,Echo Biomedical M,Logistics & Supply Chain,1000-5000 Employees,France,Enterprise Plus,Multi-Year 3-Yr Strategic,22071.85,264862.2,24,33,7,4.5,844,79.8,8,1,3.5,84.4,Full API Mesh & Automation,2,Yes,0.24,Low,Active - Healthy
CUST-SAAS-00923,Synthetix Solutions N,FinTech & Banking,201-1000 Employees,Germany,Enterprise Plus,Quarterly Invoiced,15163.49,181961.88,12,54,10,4.6,869,94.7,2,0,6.5,114.8,Basic Exploratory,5,Yes,0.23,Low,Active - Healthy
CUST-SAAS-00924,Vector Robotics O,Media & Entertainment,10-50 Employees,United States,Professional,Monthly Flexible,7685.0,92220.0,12,38,8,4.8,122,87.3,8,1,9.1,49.2,Core Functional,3,Yes,0.05,Low,Active - Healthy
CUST-SAAS-00925,Zion Security P,Media & Entertainment,5000+ Enterprise,France,Startup Tier,Monthly Flexible,1565.18,18782.16,12,1,7,4.6,25,90.6,7,1,1.5,112.0,Basic Exploratory,3,Yes,0.09,Low,Active - Healthy
CUST-SAAS-00926,Aura Dynamics Q,SaaS & Enterprise Cloud,51-200 Employees,Netherlands,Enterprise Plus,Annual Pre-Paid,12162.89,145954.68,24,38,9,4.9,901,83.0,1,1,5.7,105.5,Full API Mesh & Automation,5,Yes,0.13,Low,Active - Healthy
CUST-SAAS-00927,Boreal Analytics R,SaaS & Enterprise Cloud,51-200 Employees,France,Startup Tier,Annual Pre-Paid,2445.17,29342.04,12,43,7,4.8,73,80.3,6,0,10.8,178.7,Deep Advanced,7,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-00928,Crest Industries S,Healthcare & BioTech,10-50 Employees,Netherlands,Custom Strategic,Annual Pre-Paid,79516.79,954201.48,48,60,7,4.4,4035,85.1,1,0,3.5,55.7,Core Functional,6,Yes,0.31,Medium,Active - Healthy
CUST-SAAS-00929,Dynasty Systems T,Manufacturing & Robotics,201-1000 Employees,Singapore,Custom Strategic,Monthly Flexible,74166.63,889999.56,24,6,8,4.8,4680,96.2,6,1,11.7,89.3,Full API Mesh & Automation,5,Yes,0.15,Low,Active - Healthy
CUST-SAAS-00930,Apex Ventures U,FinTech & Banking,1000-5000 Employees,France,Professional,Quarterly Invoiced,8036.34,96436.08,12,2,8,4.9,253,89.7,8,0,8.1,127.1,Basic Exploratory,6,Yes,0.16,Low,Active - Healthy
CUST-SAAS-00931,Nexus Logistics V,Energy & CleanTech,10-50 Employees,France,Custom Strategic,Quarterly Invoiced,61226.99,734723.88,24,7,7,4.2,2862,78.5,3,1,7.0,80.1,Basic Exploratory,1,Yes,0.29,Medium,Active - Healthy
CUST-SAAS-00932,Vertex Global W,Government & Public Sector,51-200 Employees,Australia,Startup Tier,Multi-Year 3-Yr Strategic,1179.6,14155.2,12,57,6,2.7,36,31.5,17,2,69.3,3.6,Deep Advanced,34,Yes,0.98,Critical,Under Review
CUST-SAAS-00933,Quantum Digital X,Logistics & Supply Chain,5000+ Enterprise,Netherlands,Startup Tier,Annual Pre-Paid,1941.11,23293.32,12,26,10,4.1,53,86.2,3,0,8.2,172.1,Core Functional,5,Yes,0.21,Low,Active - Healthy
CUST-SAAS-00934,Hyperion Enterprises Y,Logistics & Supply Chain,10-50 Employees,Switzerland,Enterprise Plus,Annual Pre-Paid,27333.36,328000.32,12,7,10,4.5,733,93.6,6,1,7.9,153.6,Core Functional,3,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-00935,Aegis Networks Z,Manufacturing & Robotics,5000+ Enterprise,Canada,Custom Strategic,Multi-Year 3-Yr Strategic,57754.02,693048.24,48,31,10,4.6,3954,81.6,1,0,1.8,126.6,Core Functional,5,Yes,0.03,Low,Active - Healthy
