order_id,order_date,fiscal_year,fiscal_quarter,customer_id,customer_name,account_tier,industry,region,country,sales_channel,product_category,product_sku,product_name,quantity,unit_price,discount_rate_pct,total_amount,cogs_amount,gross_margin_pct,payment_terms,order_status,sales_rep
ORD-2025-01299,2026-07-14,2026,2026-Q3,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,EU-Central,Switzerland,Online B2B Portal,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,11,9167.0,18.0,82686.34,22242.63,73.1,Annual Pre-Paid,Pending Verification,Alex Mercer
ORD-2025-01300,2024-10-06,2024,2024-Q4,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,APAC-South,Singapore,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,9,4770.0,0.0,42930.0,4546.29,89.41,Net 30,Completed,Kenji Sato
ORD-2025-01301,2025-01-24,2025,2025-Q1,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,MEA,United Arab Emirates,Global Alliance Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,54,7004.0,6.0,355523.04,93964.74,73.57,Net 90,Pending Verification,Gabriel Santos
ORD-2025-01302,2025-06-08,2025,2025-Q2,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,EU-North,Netherlands,Online B2B Portal,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,49,8989.0,19.0,356773.41,89514.45,74.91,Net 90,Completed,Brian O'Connor
ORD-2025-01303,2025-04-05,2025,2025-Q2,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,APAC-East,South Korea,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,9,5076.0,0.0,45684.0,8634.28,81.1,Net 60,Completed,Marcus Vance
ORD-2025-01304,2025-01-17,2025,2025-Q1,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,US-Central,United States,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,115,25792.0,7.0,2758454.4,389217.92,85.89,Net 90,Completed,Marcus Vance
ORD-2025-01305,2025-08-19,2025,2025-Q3,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,APAC-South,Singapore,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,10,25544.0,1.0,252885.6,46530.95,81.6,Net 30,In Fulfillment,Sarah Chen
ORD-2025-01306,2026-01-05,2026,2026-Q1,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,US-East,United States,Global Alliance Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,15,15345.0,1.0,227873.25,46577.29,79.56,Quarterly Net 30,In Fulfillment,Chloe Dubois
ORD-2025-01307,2026-04-17,2026,2026-Q2,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,APAC-ANZ,Australia,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,95,6984.0,9.0,603766.8,148466.26,75.41,Net 30,Completed,Marcus Vance
ORD-2025-01308,2025-06-03,2025,2025-Q2,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,US-West,United States,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,38,16665.0,8.0,582608.4,88673.0,84.78,Net 30,Completed,Elena Rostova
ORD-2025-01309,2024-07-10,2024,2024-Q3,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,APAC-East,South Korea,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,55,8989.0,18.0,405403.9,98067.2,75.81,Quarterly Net 30,Pending Verification,Elena Rostova
ORD-2025-01310,2025-03-12,2025,2025-Q1,CUST-0017,Sterling Cooper Advertising,Mid-Market,Marketing & Media,LATAM,Brazil,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,35,17490.0,0.0,612150.0,107309.9,82.47,Net 90,In Fulfillment,Sarah Chen
ORD-2025-01311,2024-03-04,2024,2024-Q1,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,EU-Central,Switzerland,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,84,12375.0,20.0,831600.0,171392.76,79.39,Annual Pre-Paid,Completed,Astrid Lindgren
ORD-2025-01312,2025-11-21,2025,2025-Q4,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,EU-West,France,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,6,7488.0,9.0,40884.48,11222.79,72.55,Net 90,Completed,David Lin
ORD-2025-01313,2025-05-26,2025,2025-Q2,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,APAC-East,South Korea,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,74,4275.0,25.0,237262.5,31555.91,86.7,Net 30,Pending Verification,Jessica Taylor
ORD-2025-01314,2025-04-21,2025,2025-Q2,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,EU-West,France,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,14,11088.0,7.0,144365.76,30114.7,79.14,Annual Pre-Paid,Completed,Alex Mercer
ORD-2025-01315,2026-06-13,2026,2026-Q2,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,APAC-East,South Korea,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,11,6256.0,6.0,64687.04,16605.16,74.33,Net 60,In Fulfillment,Rachel Green
ORD-2025-01316,2024-07-07,2024,2024-Q3,CUST-0014,Nakatomi Trading Corp,Mid-Market,Trading & Real Estate,US-West,United States,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,32,6596.0,2.0,206850.56,65840.53,68.17,Annual Pre-Paid,In Fulfillment,Kenji Sato
ORD-2025-01317,2026-04-29,2026,2026-Q2,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,EU-West,United Kingdom,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,82,11088.0,19.0,736464.96,106198.25,85.58,Net 60,Completed,Vikram Patel
ORD-2025-01318,2024-03-02,2024,2024-Q1,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,US-West,United States,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,95,4365.0,15.0,352473.75,56818.77,83.88,Annual Pre-Paid,In Fulfillment,Jessica Taylor
ORD-2025-01319,2025-05-17,2025,2025-Q2,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,EU-Central,Germany,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,85,4590.0,11.0,347233.5,45522.31,86.89,Quarterly Net 30,In Fulfillment,Michael Chang
ORD-2025-01320,2024-10-15,2024,2024-Q4,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,APAC-ANZ,Australia,Online B2B Portal,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,52,8900.0,16.0,388752.0,112193.83,71.14,Net 90,Completed,Elena Rostova
ORD-2025-01321,2024-08-02,2024,2024-Q3,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,APAC-ANZ,Australia,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,86,4860.0,23.0,321829.2,37686.2,88.29,Quarterly Net 30,Pending Verification,Rachel Green
ORD-2025-01322,2026-03-23,2026,2026-Q1,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,APAC-ANZ,Australia,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,46,8989.0,21.0,326660.26,70917.94,78.29,Quarterly Net 30,In Fulfillment,Hannah Schmidt
ORD-2025-01323,2026-04-19,2026,2026-Q2,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-Central,Switzerland,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,6,11750.0,4.0,67680.0,13536.0,80.0,Quarterly Net 30,Pending Verification,Sarah Chen
ORD-2025-01324,2025-06-25,2025,2025-Q2,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,EU-Central,Switzerland,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,30,23560.0,6.0,664392.0,91951.85,86.16,Net 60,Pending Verification,Hannah Schmidt
ORD-2025-01325,2026-03-07,2026,2026-Q1,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,EU-Central,Switzerland,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,86,16170.0,5.0,1321089.0,238192.35,81.97,Quarterly Net 30,In Fulfillment,Gabriel Santos
ORD-2025-01326,2024-10-06,2024,2024-Q4,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,EU-Central,Switzerland,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,118,7560.0,16.0,749347.2,186062.91,75.17,Quarterly Net 30,Completed,Kenji Sato
ORD-2025-01327,2026-01-21,2026,2026-Q1,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,APAC-ANZ,Australia,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,107,5184.0,15.0,471484.8,103679.51,78.01,Net 30,Pending Verification,Kenji Sato
ORD-2025-01328,2024-07-28,2024,2024-Q3,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,EU-Central,Germany,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,88,12375.0,18.0,892980.0,205831.89,76.95,Net 60,Completed,Vikram Patel
ORD-2025-01329,2025-01-26,2025,2025-Q1,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,APAC-East,Taiwan,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,8,4455.0,14.0,30650.4,5032.8,83.58,Quarterly Net 30,Completed,Kenji Sato
ORD-2025-01330,2024-06-15,2024,2024-Q2,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,EU-West,France,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,5,25048.0,13.0,108958.8,18577.48,82.95,Net 90,Completed,Michael Chang
ORD-2025-01331,2024-01-27,2024,2024-Q1,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,APAC-South,Singapore,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,27,7140.0,12.0,169646.4,53811.84,68.28,Net 90,Pending Verification,Rachel Green
ORD-2025-01332,2026-02-13,2026,2026-Q1,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,MEA,United Arab Emirates,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,33,8277.0,1.0,270409.59,75146.83,72.21,Quarterly Net 30,In Fulfillment,Astrid Lindgren
ORD-2025-01333,2024-08-28,2024,2024-Q3,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,APAC-East,South Korea,Online B2B Portal,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,23,4365.0,1.0,99391.05,17333.8,82.56,Annual Pre-Paid,Completed,Michael Chang
ORD-2025-01334,2025-03-02,2025,2025-Q1,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,APAC-ANZ,Australia,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,110,5130.0,7.0,524799.0,124534.8,76.27,Net 90,In Fulfillment,Elena Rostova
ORD-2025-01335,2024-02-27,2024,2024-Q1,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,US-East,United States,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,10,11648.0,6.0,109491.2,15766.73,85.6,Net 60,Pending Verification,David Lin
ORD-2025-01336,2025-01-31,2025,2025-Q1,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,US-East,United States,Online B2B Portal,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,8,11536.0,18.0,75676.16,13319.0,82.4,Net 30,In Fulfillment,Rachel Green
ORD-2025-01337,2024-02-06,2024,2024-Q1,CUST-0014,Nakatomi Trading Corp,Mid-Market,Trading & Real Estate,EU-West,United Kingdom,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,24,12625.0,11.0,269670.0,62185.9,76.94,Net 60,Completed,Elena Rostova
ORD-2025-01338,2024-06-04,2024,2024-Q2,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,US-East,United States,Online B2B Portal,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,37,34300.0,6.0,1192954.0,349774.11,70.68,Quarterly Net 30,Pending Verification,David Lin
ORD-2025-01339,2024-07-19,2024,2024-Q3,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,MEA,United Arab Emirates,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,20,6732.0,18.0,110404.8,31399.13,71.56,Quarterly Net 30,Completed,Elena Rostova
ORD-2025-01340,2024-07-08,2024,2024-Q3,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,US-East,United States,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,100,23560.0,24.0,1790560.0,249245.95,86.08,Net 90,In Fulfillment,Brian O'Connor
ORD-2025-01341,2025-08-30,2025,2025-Q3,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,EU-West,France,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,87,12625.0,18.0,900667.5,170406.29,81.08,Net 90,In Fulfillment,Michael Chang
ORD-2025-01342,2024-01-25,2024,2024-Q1,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,US-East,United States,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,115,8900.0,12.0,900680.0,209318.03,76.76,Net 90,Completed,Jessica Taylor
ORD-2025-01343,2025-09-08,2025,2025-Q3,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,MEA,United Arab Emirates,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,37,11760.0,9.0,395959.2,65966.8,83.34,Net 60,Completed,Rachel Green
ORD-2025-01344,2024-04-19,2024,2024-Q2,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,LATAM,Brazil,Direct Field Sales,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,11,7704.0,22.0,66100.32,14912.23,77.44,Net 90,Completed,Jessica Taylor
ORD-2025-01345,2026-01-16,2026,2026-Q1,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,US-West,United States,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,15,4860.0,10.0,65610.0,7919.13,87.93,Net 90,Completed,Kenji Sato
ORD-2025-01346,2025-03-03,2025,2025-Q1,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,EU-Central,Germany,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,43,24552.0,8.0,971277.12,121798.15,87.46,Net 60,Completed,Brian O'Connor
ORD-2025-01347,2025-10-13,2025,2025-Q4,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,MEA,United Arab Emirates,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,6,9256.0,7.0,51648.48,13098.05,74.64,Quarterly Net 30,Pending Verification,Kenji Sato
ORD-2025-01348,2024-01-24,2024,2024-Q1,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,US-West,United States,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,6,16170.0,6.0,91198.8,20702.13,77.3,Annual Pre-Paid,Completed,Jessica Taylor
ORD-2025-01349,2024-06-28,2024,2024-Q2,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,APAC-East,Taiwan,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,103,25544.0,23.0,2025894.64,288689.99,85.75,Net 60,Pending Verification,Alex Mercer
ORD-2025-01350,2025-11-18,2025,2025-Q4,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,LATAM,Brazil,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,93,15180.0,14.0,1214096.4,216109.16,82.2,Quarterly Net 30,Completed,Michael Chang
ORD-2025-01351,2025-12-20,2025,2025-Q4,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,APAC-East,South Korea,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,20,12750.0,5.0,242250.0,54142.87,77.65,Annual Pre-Paid,In Fulfillment,David Lin
ORD-2025-01352,2025-11-05,2025,2025-Q4,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,APAC-ANZ,Australia,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,24,4545.0,6.0,102535.2,15400.79,84.98,Net 90,Pending Verification,Marcus Vance
ORD-2025-01353,2026-04-13,2026,2026-Q2,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,APAC-South,Singapore,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,29,4320.0,1.0,124027.2,20960.6,83.1,Net 90,Completed,Chloe Dubois
ORD-2025-01354,2026-02-10,2026,2026-Q1,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,LATAM,Brazil,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,23,13250.0,8.0,280370.0,58877.7,79.0,Quarterly Net 30,Pending Verification,Michael Chang
ORD-2025-01355,2025-10-09,2025,2025-Q4,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,LATAM,Brazil,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,27,16335.0,1.0,436634.55,96496.24,77.9,Quarterly Net 30,Completed,Michael Chang
ORD-2025-01356,2024-04-16,2024,2024-Q2,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,EU-Central,Germany,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,92,16005.0,19.0,1192692.6,263107.99,77.94,Net 90,Completed,Michael Chang
ORD-2025-01357,2025-11-03,2025,2025-Q4,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,EU-West,United Kingdom,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,93,6392.0,20.0,475564.8,127831.82,73.12,Annual Pre-Paid,In Fulfillment,Hannah Schmidt
ORD-2025-01358,2025-12-11,2025,2025-Q4,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,APAC-ANZ,Australia,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,107,5076.0,7.0,505112.76,123348.54,75.58,Net 90,In Fulfillment,Gabriel Santos
ORD-2025-01359,2025-02-19,2025,2025-Q1,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,LATAM,Brazil,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,86,5670.0,7.0,453486.6,112510.03,75.19,Net 30,Pending Verification,Sarah Chen
ORD-2025-01360,2024-07-31,2024,2024-Q3,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,LATAM,Brazil,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,37,23312.0,14.0,741787.84,92278.41,87.56,Annual Pre-Paid,Completed,Astrid Lindgren
ORD-2025-01361,2025-09-03,2025,2025-Q3,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,EU-West,France,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,31,4590.0,11.0,126638.1,13474.29,89.36,Quarterly Net 30,Completed,Vikram Patel
ORD-2025-01362,2025-05-18,2025,2025-Q2,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,EU-Central,Switzerland,Online B2B Portal,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,3,4500.0,4.0,12960.0,1505.95,88.38,Quarterly Net 30,Completed,Jessica Taylor
ORD-2025-01363,2025-12-06,2025,2025-Q4,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,APAC-South,Singapore,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,53,12500.0,6.0,622750.0,116765.62,81.25,Annual Pre-Paid,Pending Verification,Michael Chang
ORD-2025-01364,2024-04-04,2024,2024-Q2,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,EU-West,United Kingdom,Direct Field Sales,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,26,10752.0,11.0,248801.28,35155.62,85.87,Net 30,Pending Verification,Kenji Sato
ORD-2025-01365,2025-07-19,2025,2025-Q3,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,EU-West,United Kingdom,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,6,25048.0,19.0,121733.28,17773.06,85.4,Net 30,Completed,Sarah Chen
ORD-2025-01366,2025-05-29,2025,2025-Q2,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,EU-Central,Switzerland,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,54,7272.0,21.0,310223.52,75105.11,75.79,Net 90,Completed,Astrid Lindgren
ORD-2025-01367,2025-06-13,2025,2025-Q2,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,US-Central,United States,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,12,35700.0,1.0,424116.0,138219.4,67.41,Net 60,Completed,Elena Rostova
ORD-2025-01368,2025-05-08,2025,2025-Q2,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,EU-West,United Kingdom,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,13,6324.0,12.0,72346.56,22094.64,69.46,Net 90,Completed,Elena Rostova
ORD-2025-01369,2025-12-31,2025,2025-Q4,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,APAC-East,South Korea,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,26,25792.0,8.0,616944.64,76686.22,87.57,Quarterly Net 30,Completed,Chloe Dubois
ORD-2025-01370,2025-05-23,2025,2025-Q2,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,APAC-East,South Korea,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,35,12250.0,13.0,373012.5,80757.21,78.35,Annual Pre-Paid,Completed,Alex Mercer
ORD-2025-01371,2024-10-12,2024,2024-Q4,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,APAC-East,Japan,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,13,26288.0,7.0,317821.92,46656.26,85.32,Annual Pre-Paid,Completed,Michael Chang
ORD-2025-01372,2026-07-30,2026,2026-Q3,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,MEA,United Arab Emirates,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,1,25048.0,1.0,24797.52,3640.28,85.32,Annual Pre-Paid,Pending Verification,Michael Chang
ORD-2025-01373,2024-09-26,2024,2024-Q3,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,US-West,United States,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,28,6696.0,2.0,183738.24,52144.91,71.62,Net 90,In Fulfillment,Astrid Lindgren
